"id","product_id","date","categories","brand","name","merchant","quantity","unit_price"
2648,57594,"2018-01-09","Home Audio","Yamaha","CRX-322 CD Receiver","bhphotovideo.com",1,"USD249,95"
2649,70524,"2018-01-09","Home Audio","Yamaha","NS-SP1800BL 5.1-Channel Home Theater System (Black)","bhphotovideo.com",1,"USD149,95"
2651,49160,"2018-01-09","TV & Video","LG","LG - 65 Class - OLED - B7A Series - 2160p - Smart - 4K UHD TV with HDR""""","bhphotovideo.com",1,"USD2646,99"
2652,14793,"2018-01-09","TV & Video","Samsung","Details About Samsung 24 Class Hd (720p) Smart Led Tv (un24m4500)""""","Walmart.com",1,"USD479,75"
2653,72833,"2018-01-09","TV & Video","Samsung","MU8000-Series 65-Class HDR UHD Smart LED TV","bhphotovideo.com",1,"USD1397,99"
2654,17244,"2018-01-09","TV & Video","Samsung","MU9000-Series 65-Class HDR UHD Smart LED TV","bhphotovideo.com",1,"USD1697,99"
2655,74612,"2018-01-09","TV & Video","Samsung","Samsung - 49 Class - LED - Q6F Series - 2160p - Smart - 4K UHD TV with HDR""""","bhphotovideo.com",1,"USD997,99"
2656,54400,"2018-01-09","TV & Video","Samsung","Samsung - 55 Class - LED - Curved - Q7C Series - 2160p - Smart - 4K UHD TV with HDR""""","bhphotovideo.com",1,"USD1997,99"
2657,17033,"2018-01-09","TV & Video","Samsung","Samsung - 65 Class - LED - MU6290 Series - 2160p - Smart - 4K Ultra HD TV with HDR""""","bhphotovideo.com",2,"USD972,99"
2658,36432,"2018-01-09","TV & Video","Samsung","Samsung - 65 Class - LED - MU7000 Series - 2160p - Smart - 4K UHD TV with HDR""""","bhphotovideo.com",1,"USD1097,99"
2659,54038,"2018-01-09","TV & Video","Samsung","SAMSUNG 65 Class 4K (2160P) Ultra HD Smart QLED HDR TV QN65Q6FNAFXZA (2018 Model)""""","bhphotovideo.com",1,"USD997,99"
2660,69519,"2018-01-09","TV & Video","Sony","Details About Sony Kd43x720e 43inch 4k Ultra Hd Smart Led Tv (2017 Model) Kd43x720e","bhphotovideo.com",1,"USD548"
2661,5046,"2018-01-09","TV & Video","Sony","Sony - 55 Class - LED - X800E Series - 2160p - Smart - 4K UHD TV with HDR""""","bhphotovideo.com",1,"USD798"
2662,25120,"2018-01-09","TV & Video","Sony","Sony 43 Class 4K UHD (2160P) Smart LED TV (XBR43X800E)""""","bhphotovideo.com",1,"USD598"
2663,22214,"2018-01-09","TV & Video","Sony","W650D-Series 48-Class Full HD Smart LED TV","bhphotovideo.com",1,"USD448"
2664,67184,"2018-01-09","TV & Video","Sony","XBR-X850E-Series 75-Class HDR UHD Smart LED TV","bhphotovideo.com",1,"USD2298"
2665,20514,"2018-01-10","Camera & Photo","360fly","4K Video Camera","The Pixel Hub",2,"USD479,75"
2666,46888,"2018-01-10","Camera & Photo","Canon","PowerShot G5 X Digital Camera Free Accessory Kit","bhphotovideo.com",2,"USD796,475"
2667,32278,"2018-01-10","Camera & Photo","Olympus","Olympus TG-5 Waterproof Camera with 3-Inch LCD","bhphotovideo.com",1,"USD507,18"
2669,46876,"2018-01-10","Camera & Photo","Sony","Cyber-shot DSC-WX220 Digital Camera (Black)","bhphotovideo.com",1,"USD198"
2673,4029,"2018-01-10","Computers & Accessories","ASUS","MG278Q 27 Widescreen LED Backlit TN Gaming Monitor","bhphotovideo.com",1,"USD549"
2676,12769,"2018-01-10","Headphones","Westone","UM Pro10 Single-Driver Universal In-Ear Monitors (Blue, First Generation)","bhphotovideo.com",1,"USD99,99"
2678,30124,"2018-01-10","Home Audio","Samsung","UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player","Walmart.com",1,"USD479,75"
2679,49160,"2018-01-10","TV & Video","LG","LG - 65 Class - OLED - B7A Series - 2160p - Smart - 4K UHD TV with HDR""""","Beach Camera",2,"USD479,75"
2680,62506,"2018-01-10","TV & Video","LG","LG Electronics OLED65C7P 65-Inch 4K Ultra HD Smart OLED TV - Refurbished","Beach Camera",1,"USD479,75"
2681,17244,"2018-01-10","TV & Video","Samsung","MU9000-Series 65-Class HDR UHD Smart LED TV","Beach Camera",3,"USD479,75"
2683,9004,"2018-01-10","TV & Video","Sony","Sony - 55 Class - OLED - A1E Series - 2160p - Smart - 4K UHD TV with HDR""""","Beach Camera",1,"USD479,75"
2684,32278,"2018-01-11","Camera & Photo","Olympus","Olympus TG-5 Waterproof Camera with 3-Inch LCD","bhphotovideo.com",2,"USD472,06"
2687,72882,"2018-01-12","Accessories & Supplies","Samsung","Details About Samsung Gear Fit2 Pro Fitness Smartwatch Red","bhphotovideo.com",1,"USD149,99"
2688,49731,"2018-01-12","Camera & Photo","Panasonic","Lumix G 42.5mm f/1.7 ASPH. POWER O.I.S. Lens","bhphotovideo.com",1,"USD347,99"
2689,17403,"2018-01-12","Camera & Photo","Panasonic","Panasonic - Lumix G85 Mirrorless Camera with 12-60mm Lens - Black","bhphotovideo.com",2,"USD897,99"
2691,39573,"2018-01-12","Camera & Photo","Samsung","Gear 360 Spherical VR Camera","bhphotovideo.com",1,"USD169"
2692,57831,"2018-01-12","Camera & Photo","SanDisk","SanDisk - High Endurance 64GB microSDXC Memory Card","bhphotovideo.com",1,"USD31,9"
2693,11380,"2018-01-12","Camera & Photo","Sony","64GB High Speed UHS-I SDXC U3 Memory Card (Class 10)","bhphotovideo.com",1,"USD52,99"
2694,69061,"2018-01-12","Computers & Accessories","Samsung","Samsung - 960 PRO 512GB Internal PCI Express 3.0 x4 (NVMe) Solid State Drive for Laptops","bhphotovideo.com",1,"USD309,99"
2696,7106,"2018-01-12","Headphones","Sony","Sony - XB20 Portable Bluetooth Speaker - Blue","bhphotovideo.com",1,"USD78"
2697,66395,"2018-01-12","Headphones","Sony","SRS-XB40 Bluetooth Speaker (Black)","bhphotovideo.com",1,"USD198"
2698,77284,"2018-01-12","Headphones","Sony","SRS-XB40 Bluetooth Speaker (Blue)","bhphotovideo.com",1,"USD198"
2700,2568,"2018-01-12","Headphones","Westone","UM Pro10 Single-Driver Universal In-Ear Monitors (Clear)","bhphotovideo.com",1,"USD99,99"
2703,13335,"2018-01-12","Home Audio","Yamaha","A-S801 Integrated Amplifier (Black)","bhphotovideo.com",1,"USD899,95"
2704,75152,"2018-01-12","Portable Audio & Video","Denon","HEOS 5 Wireless Speaker System (Series 2, White)","bhphotovideo.com",1,"USD399"
2705,45278,"2018-01-12","Portable Audio & Video","SanDisk","SanDisk 8GB Clip Jam MP3 Player (Pink)","bhphotovideo.com",1,"USD29,99"
2706,68275,"2018-01-12","TV & Video","LG","LG - 65 Class - LED - SJ8500 Series - 2160p - Smart - 4K UHD TV with HDR""""","bhphotovideo.com",1,"USD1596,99"
2707,25542,"2018-01-12","TV & Video","Samsung","J5202-Series 43-Class Full HD Smart LED TV","bhphotovideo.com",1,"USD297,99"
2708,33696,"2018-01-12","TV & Video","Samsung","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""""","bhphotovideo.com",1,"USD2597,99"
2709,11138,"2018-01-12","TV & Video","Samsung","Samsung - 40 Class (39.5"""" Diag.) - LED - 1080p - Smart - HDTV""""","bhphotovideo.com",1,"USD347,99"
2710,54038,"2018-01-12","TV & Video","Samsung","SAMSUNG 65 Class 4K (2160P) Ultra HD Smart QLED HDR TV QN65Q6FNAFXZA (2018 Model)""""","bhphotovideo.com",1,"USD997,99"
2711,69519,"2018-01-12","TV & Video","Sony","Details About Sony Kd43x720e 43inch 4k Ultra Hd Smart Led Tv (2017 Model) Kd43x720e","bhphotovideo.com",1,"USD548"
2712,67184,"2018-01-12","TV & Video","Sony","XBR-X850E-Series 75-Class HDR UHD Smart LED TV","bhphotovideo.com",1,"USD2298"
2713,46888,"2018-01-13","Camera & Photo","Canon","PowerShot G5 X Digital Camera Free Accessory Kit","bhphotovideo.com",2,"USD796,475"
2714,32278,"2018-01-13","Camera & Photo","Olympus","Olympus TG-5 Waterproof Camera with 3-Inch LCD","bhphotovideo.com",1,"USD507,18"
2716,29750,"2018-01-13","Camera & Photo","Sony","Alpha a7 Mirrorless Digital Camera with 28-70mm Lens and Battery Kit","bhphotovideo.com",1,"USD1398"
2717,46876,"2018-01-13","Camera & Photo","Sony","Cyber-shot DSC-WX220 Digital Camera (Black)","bhphotovideo.com",1,"USD198"
2719,26250,"2018-01-13","Computers & Accessories","SanDisk","SanDisk - Ultra 500GB Internal SATA Solid State Drive for Laptops","bhphotovideo.com",1,"USD140,5"
2720,61594,"2018-01-13","Computers & Accessories","SanDisk","SanDisk - Ultra II 960GB Internal SATA Solid State Drive for Laptops","bhphotovideo.com",1,"USD260,99"
2722,12769,"2018-01-13","Headphones","Westone","UM Pro10 Single-Driver Universal In-Ear Monitors (Blue, First Generation)","bhphotovideo.com",1,"USD99,99"
2736,5547,"2018-01-20","Headphones","Sennheiser","RS 195 Digital Wireless Headphone System","Beach Camera",1,"USD479,75"
2737,6200,"2018-01-20","TV & Video","Sony","Details About Sony Kd70x690e 70inch 4k Ultra Hd Smart Led Tv (2017 Model)","Beach Camera",1,"USD479,75"
2738,67184,"2018-01-20","TV & Video","Sony","XBR-X850E-Series 75-Class HDR UHD Smart LED TV","Walmart.com",1,"USD479,75"
2740,39573,"2018-01-21","Camera & Photo","Samsung","Gear 360 Spherical VR Camera","Walmart.com",1,"USD479,75"
2742,41904,"2018-01-21","Headphones","Sony","SRS-ZR7 Wireless Speaker","Focus Camera",1,"USD479,75"
2745,49160,"2018-01-21","TV & Video","LG","LG - 65 Class - OLED - B7A Series - 2160p - Smart - 4K UHD TV with HDR""""","Beach Camera",2,"USD479,75"
2746,17244,"2018-01-21","TV & Video","Samsung","MU9000-Series 65-Class HDR UHD Smart LED TV","Beach Camera",2,"USD479,75"
2747,54038,"2018-01-21","TV & Video","Samsung","SAMSUNG 65 Class 4K (2160P) Ultra HD Smart QLED HDR TV QN65Q6FNAFXZA (2018 Model)""""","Beach Camera",2,"USD479,75"
2755,8267,"2018-01-23","Home Audio","Razer","Leviathan Elite Gaming Soundbar","Walmart.com",1,"USD479,75"
2759,7674,"2018-01-25","Camera & Photo","Canon","LP-E6N Lithium-Ion Battery Pack (7.2V, 1865mAh)","bhphotovideo.com",1,"USD64"
2760,46888,"2018-01-25","Camera & Photo","Canon","PowerShot G5 X Digital Camera Free Accessory Kit","bhphotovideo.com",2,"USD796,475"
2763,60984,"2018-01-25","Camera & Photo","Sony","24-70mm f/2.8 GM Lens and 82mm Circular Polarizer Filter Kit","bhphotovideo.com",1,"USD2198"
2764,29750,"2018-01-25","Camera & Photo","Sony","Alpha a7 Mirrorless Digital Camera with 28-70mm Lens and Battery Kit","bhphotovideo.com",1,"USD1398"
2765,46643,"2018-01-25","Camera & Photo","Sony","Cyber-shot DSC-RX100 V Digital Camera","bhphotovideo.com",1,"USD1163,5"
2766,46876,"2018-01-25","Camera & Photo","Sony","Cyber-shot DSC-WX220 Digital Camera (Black)","bhphotovideo.com",1,"USD198"
2767,72148,"2018-01-25","Computers & Accessories","Apple","15.4 MacBook Pro with Touch Bar (Late 2016, Space Gray)","bhphotovideo.com",1,"USD1999"
2768,45052,"2018-01-25","Computers & Accessories","SanDisk","SanDisk Ultra II 1TB SATA III SSD - 2.5-Inch 7mm Height Solid State Drive - SDSSDHII-1T00-G25","bhphotovideo.com",1,"USD299"
2771,5547,"2018-01-25","Headphones","Sennheiser","RS 195 Digital Wireless Headphone System","bhphotovideo.com",1,"USD449,95"
2772,19916,"2018-01-25","Headphones","Westone","UM Pro 30 Triple-Driver with 3-Way Crossover In-Ear Monitors (Smoke)","bhphotovideo.com",1,"USD269,99"
2773,2568,"2018-01-25","Headphones","Westone","UM Pro10 Single-Driver Universal In-Ear Monitors (Clear)","bhphotovideo.com",1,"USD99,99"
2774,32828,"2018-01-25","Home Audio","Sony","Sony - High Power XB60 Portable Bluetooth Speaker - Black","bhphotovideo.com",1,"USD298"
2775,46888,"2018-01-27","Camera & Photo","Canon","PowerShot G5 X Digital Camera Free Accessory Kit","bhphotovideo.com",1,"USD1128,99"
2777,32278,"2018-01-27","Camera & Photo","Olympus","Olympus TG-5 Waterproof Camera with 3-Inch LCD","bhphotovideo.com",2,"USD472,06"
2782,41904,"2018-01-27","Headphones","Sony","SRS-ZR7 Wireless Speaker","bhphotovideo.com",1,"USD248"
2786,9246,"2018-01-27","Home Audio","Yamaha","NS-IW480CWH In-Ceiling 8 Natural Sound Three-Way Speaker System (Pair)","bhphotovideo.com",1,"USD179,95"
2787,54400,"2018-01-27","TV & Video","Samsung","Samsung - 55 Class - LED - Curved - Q7C Series - 2160p - Smart - 4K UHD TV with HDR""""","bhphotovideo.com",1,"USD1697,99"
2788,54038,"2018-01-27","TV & Video","Samsung","SAMSUNG 65 Class 4K (2160P) Ultra HD Smart QLED HDR TV QN65Q6FNAFXZA (2018 Model)""""","bhphotovideo.com",1,"USD997,99"
2789,25120,"2018-01-27","TV & Video","Sony","Sony 43 Class 4K UHD (2160P) Smart LED TV (XBR43X800E)""""","bhphotovideo.com",1,"USD598"
2790,46888,"2018-01-28","Camera & Photo","Canon","PowerShot G5 X Digital Camera Free Accessory Kit","bhphotovideo.com",2,"USD796,475"
2797,17033,"2018-01-28","TV & Video","Samsung","Samsung - 65 Class - LED - MU6290 Series - 2160p - Smart - 4K Ultra HD TV with HDR""""","Walmart.com",1,"USD479,75"
2798,23241,"2018-02-05","Camera & Photo","Samsung","Samsung SNH-P6410BN SmartCam HD Pro 1080p WiFi IP Camera","Beach Camera",1,"USD479,75"
2799,21508,"2018-02-05","Computers & Accessories","Apple","Apple MD825AM/A Lightning to VGA Adapter for iPhones","Walmart.com",1,"USD479,75"
2802,66395,"2018-02-05","Headphones","Sony","SRS-XB40 Bluetooth Speaker (Black)","Beach Camera",1,"USD479,75"
2803,63938,"2018-02-05","TV & Video","LG","LG - 55 Class - LED - UJ7700 Series - 2160p - Smart - 4K UHD TV with HDR""""","Beach Camera",1,"USD479,75"
2804,72833,"2018-02-05","TV & Video","Samsung","MU8000-Series 65-Class HDR UHD Smart LED TV","Beach Camera",1,"USD479,75"
2805,74612,"2018-02-05","TV & Video","Samsung","Samsung - 49 Class - LED - Q6F Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
2806,36432,"2018-02-05","TV & Video","Samsung","Samsung - 65 Class - LED - MU7000 Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
2807,25120,"2018-02-05","TV & Video","Sony","Sony 43 Class 4K UHD (2160P) Smart LED TV (XBR43X800E)""""","Beach Camera",1,"USD479,75"
2808,25120,"2018-02-05","TV & Video","Sony","Sony 43 Class 4K UHD (2160P) Smart LED TV (XBR43X800E)""""","Walmart.com",1,"USD479,75"
2810,74185,"2018-02-06","Computers & Accessories","Razer","Razer Naga Chroma MMO Gaming Mouse 12 Programmable Thumb Buttons 16000 DPI Wired","Walmart.com",1,"USD479,75"
2811,41904,"2018-02-06","Headphones","Sony","SRS-ZR7 Wireless Speaker","Focus Camera",1,"USD479,75"
2812,81316,"2018-02-07","Accessories & Supplies","Elite Screens","M80UWH Manual Series Projection Screen (39.6 x 69.6)","Walmart.com",1,"USD479,75"
2816,81316,"2018-03-04","Accessories & Supplies","Elite Screens","M80UWH Manual Series Projection Screen (39.6 x 69.6)","Walmart.com",1,"USD479,75"
2817,77284,"2018-03-04","Headphones","Sony","SRS-XB40 Bluetooth Speaker (Blue)","Beach Camera",1,"USD479,75"
2820,57831,"2018-03-05","Camera & Photo","SanDisk","SanDisk - High Endurance 64GB microSDXC Memory Card","Walmart.com",1,"USD479,75"
2822,68785,"2018-03-05","Camera & Photo","Sony","32GB High Speed UHS-I SDHC U3 Memory Card (Class 10)","Beach Camera",1,"USD479,75"
2824,55064,"2018-03-05","Computers & Accessories","ASUS","VS278Q-P 27 16:9 LCD Monitor","Walmart.com",1,"USD479,75"
2838,81107,"2018-03-05","Home Audio","Pioneer","Pioneer - 5.1-Ch. 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black","Beach Camera",1,"USD479,75"
2841,30124,"2018-03-05","Home Audio","Samsung","UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player","Beach Camera",1,"USD479,75"
2847,63938,"2018-03-09","TV & Video","LG","LG - 55 Class - LED - UJ7700 Series - 2160p - Smart - 4K UHD TV with HDR""""","Beach Camera",1,"USD479,75"
2848,63938,"2018-03-09","TV & Video","LG","LG - 55 Class - LED - UJ7700 Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
2850,49160,"2018-03-09","TV & Video","LG","LG - 65 Class - OLED - B7A Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
2851,17011,"2018-03-09","TV & Video","LG","LG - 75 Class - LED - UJ6470 Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
2852,62506,"2018-03-09","TV & Video","LG","LG Electronics OLED65C7P 65-Inch 4K Ultra HD Smart OLED TV - Refurbished","Beach Camera",1,"USD479,75"
2853,14793,"2018-03-09","TV & Video","Samsung","Details About Samsung 24 Class Hd (720p) Smart Led Tv (un24m4500)""""","Walmart.com",1,"USD479,75"
2854,72833,"2018-03-09","TV & Video","Samsung","MU8000-Series 65-Class HDR UHD Smart LED TV","Walmart.com",1,"USD479,75"
2855,17244,"2018-03-09","TV & Video","Samsung","MU9000-Series 65-Class HDR UHD Smart LED TV","Beach Camera",2,"USD479,75"
2857,33696,"2018-03-09","TV & Video","Samsung","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""""","Beach Camera",2,"USD479,75"
2858,33696,"2018-03-09","TV & Video","Samsung","Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""""","Walmart.com",1,"USD479,75"
2859,11138,"2018-03-09","TV & Video","Samsung","Samsung - 40 Class (39.5"""" Diag.) - LED - 1080p - Smart - HDTV""""","Walmart.com",1,"USD479,75"
2860,74612,"2018-03-09","TV & Video","Samsung","Samsung - 49 Class - LED - Q6F Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
2861,757,"2018-03-09","TV & Video","Samsung","Samsung - 50 Class (49.5"""" Diag.) - LED - 1080p - Smart - HDTV""""","Walmart.com",1,"USD479,75"
2862,54400,"2018-03-09","TV & Video","Samsung","Samsung - 55 Class - LED - Curved - Q7C Series - 2160p - Smart - 4K UHD TV with HDR""""","Beach Camera",1,"USD479,75"
2863,54400,"2018-03-09","TV & Video","Samsung","Samsung - 55 Class - LED - Curved - Q7C Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
2864,17033,"2018-03-09","TV & Video","Samsung","Samsung - 65 Class - LED - MU6290 Series - 2160p - Smart - 4K Ultra HD TV with HDR""""","Beach Camera",4,"USD479,75"
2865,17033,"2018-03-09","TV & Video","Samsung","Samsung - 65 Class - LED - MU6290 Series - 2160p - Smart - 4K Ultra HD TV with HDR""""","Walmart.com",1,"USD479,75"
2866,36432,"2018-03-09","TV & Video","Samsung","Samsung - 65 Class - LED - MU7000 Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
2867,54038,"2018-03-09","TV & Video","Samsung","SAMSUNG 65 Class 4K (2160P) Ultra HD Smart QLED HDR TV QN65Q6FNAFXZA (2018 Model)""""","Beach Camera",1,"USD479,75"
2868,54038,"2018-03-09","TV & Video","Samsung","SAMSUNG 65 Class 4K (2160P) Ultra HD Smart QLED HDR TV QN65Q6FNAFXZA (2018 Model)""""","Walmart.com",1,"USD479,75"
2869,69519,"2018-03-09","TV & Video","Sony","Details About Sony Kd43x720e 43inch 4k Ultra Hd Smart Led Tv (2017 Model) Kd43x720e","Walmart.com",1,"USD479,75"
2870,6200,"2018-03-09","TV & Video","Sony","Details About Sony Kd70x690e 70inch 4k Ultra Hd Smart Led Tv (2017 Model)","Beach Camera",1,"USD479,75"
2871,5046,"2018-03-09","TV & Video","Sony","Sony - 55 Class - LED - X800E Series - 2160p - Smart - 4K UHD TV with HDR""""","Beach Camera",1,"USD479,75"
2872,5046,"2018-03-09","TV & Video","Sony","Sony - 55 Class - LED - X800E Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
2873,25120,"2018-03-09","TV & Video","Sony","Sony 43 Class 4K UHD (2160P) Smart LED TV (XBR43X800E)""""","Beach Camera",1,"USD479,75"
2874,25120,"2018-03-09","TV & Video","Sony","Sony 43 Class 4K UHD (2160P) Smart LED TV (XBR43X800E)""""","Walmart.com",1,"USD479,75"
2875,22214,"2018-03-09","TV & Video","Sony","W650D-Series 48-Class Full HD Smart LED TV","Walmart.com",1,"USD479,75"
2876,67184,"2018-03-09","TV & Video","Sony","XBR-X850E-Series 75-Class HDR UHD Smart LED TV","Beach Camera",1,"USD479,75"
2878,17033,"2018-03-15","TV & Video","Samsung","Samsung - 65 Class - LED - MU6290 Series - 2160p - Smart - 4K Ultra HD TV with HDR""""","Walmart.com",1,"USD479,75"
2879,5046,"2018-03-15","TV & Video","Sony","Sony - 55 Class - LED - X800E Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
2880,67184,"2018-03-15","TV & Video","Sony","XBR-X850E-Series 75-Class HDR UHD Smart LED TV","Beach Camera",1,"USD479,75"
2881,65208,"2018-03-16","Headphones","Sony","Sony SRSHG1/BLK Hi-Res Wireless Speaker- Charcoal black","Focus Camera",1,"USD479,75"
2882,61695,"2018-03-18","Car & Vehicle Electronics","Kenwood","Details About Kenwood 12 Inch 2000 Watt 4 Ohm Single Voice Coil Audio Subwoofer | Kfcw3016ps","Walmart.com",1,"USD479,75"
2887,65208,"2018-03-19","Headphones","Sony","Sony SRSHG1/BLK Hi-Res Wireless Speaker- Charcoal black","Focus Camera",1,"USD479,75"
2892,30124,"2018-03-19","Home Audio","Samsung","UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player","Beach Camera",1,"USD479,75"
2893,30124,"2018-03-19","Home Audio","Samsung","UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player","Walmart.com",2,"USD479,75"
2894,6788,"2018-03-19","Home Audio","Sony","Sony - 1155W 7.2-Ch. Hi-Res Network-Ready 4K Ultra HD and 3D Pass-Through HDR Compatible A/V Home Theater Receiver - Black","Walmart.com",1,"USD479,75"
2895,68232,"2018-03-19","Home Audio","Sony","Sony - 2.1-Channel Soundbar System with 6.3 Wireless Subwoofer and Digital Amplifier - Black""""","Walmart.com",1,"USD479,75"
2899,24152,"2018-03-20","Camera & Photo","Sony","Sony SEL85F18 85mm F/1.8-22 Medium-Telephoto Fixed Prime Camera Lens","bhphotovideo.com",1,"USD548"
2900,67237,"2018-03-20","Home Audio","Sony","GTK-XB90 Bluetooth Speaker","bhphotovideo.com",2,"USD373"
2901,75152,"2018-03-20","Portable Audio & Video","Denon","HEOS 5 Wireless Speaker System (Series 2, White)","bhphotovideo.com",1,"USD399"
2902,20514,"2018-03-22","Camera & Photo","360fly","4K Video Camera","The Pixel Hub",3,"USD479,75"
2903,57831,"2018-03-22","Camera & Photo","SanDisk","SanDisk - High Endurance 64GB microSDXC Memory Card","Walmart.com",1,"USD479,75"
2904,46643,"2018-03-22","Camera & Photo","Sony","Cyber-shot DSC-RX100 V Digital Camera","Focus Camera",1,"USD479,75"
2905,46876,"2018-03-22","Camera & Photo","Sony","Cyber-shot DSC-WX220 Digital Camera (Black)","Focus Camera",2,"USD479,75"
2914,30124,"2018-03-24","Home Audio","Samsung","UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player","Beach Camera",1,"USD479,75"
2915,30124,"2018-03-24","Home Audio","Samsung","UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player","Walmart.com",1,"USD479,75"
2917,46888,"2018-03-30","Camera & Photo","Canon","PowerShot G5 X Digital Camera Free Accessory Kit","bhphotovideo.com",1,"USD1198,99"
2919,46876,"2018-03-30","Camera & Photo","Sony","Cyber-shot DSC-WX220 Digital Camera (Black)","bhphotovideo.com",1,"USD198"
2920,24095,"2018-03-30","TV & Video","Samsung","LED Wallet Cover for Galaxy S8+ (Black)","bhphotovideo.com",1,"USD34,99"
2921,69367,"2018-04-03","Accessories & Supplies","Samsung","Samsung - LED Wallet Cover for Samsung Galaxy S8 - Black","bhphotovideo.com",1,"USD49,99"
2922,32278,"2018-04-03","Camera & Photo","Olympus","Olympus TG-5 Waterproof Camera with 3-Inch LCD","bhphotovideo.com",1,"USD431,19"
2923,24095,"2018-04-03","TV & Video","Samsung","LED Wallet Cover for Galaxy S8+ (Black)","bhphotovideo.com",1,"USD49,99"
2924,42413,"2018-04-24","Car & Vehicle Electronics","Kenwood","Kenwood - Road Series 6 x 8"""" 2-Way Car Speakers with Paper Woofer Cones (Pair) - Black""""","Bestbuy.com",1,"USD23,99"
2928,72148,"2018-04-26","Computers & Accessories","Apple","15.4 MacBook Pro with Touch Bar (Late 2016, Space Gray)","bhphotovideo.com",1,"USD1999"
2929,18956,"2018-04-26","Computers & Accessories","Apple","21.5 iMac with Retina 4K Display (Mid 2017)","bhphotovideo.com",1,"USD1299"
2930,51646,"2018-04-26","Computers & Accessories","Apple","Apple - MacBook Pro® - 13 Display - Intel Core i5 - 8 GB Memory - 512GB Flash Storage (Latest Model) - Silver""""","bhphotovideo.com",1,"USD1749"
2931,4029,"2018-04-26","Computers & Accessories","ASUS","MG278Q 27 Widescreen LED Backlit TN Gaming Monitor","bhphotovideo.com",1,"USD549"
2933,26298,"2018-04-26","Computers & Accessories","Samsung","1TB T5 Portable Solid-State Drive (Black)","bhphotovideo.com",1,"USD349,99"
2938,28386,"2018-04-26","Headphones","Samsung","Details About Samsung Gear Iconx 2018 Edition Cordfree Fitness Earbuds Black (us Version)","bhphotovideo.com",1,"USD149,99"
2939,5547,"2018-04-26","Headphones","Sennheiser","RS 195 Digital Wireless Headphone System","bhphotovideo.com",2,"USD424,95"
2940,3548,"2018-04-26","Headphones","Sony","Sony - WF 1000X True Wireless In-Ear Noise Canceling Headphones - Black","bhphotovideo.com",1,"USD178"
2941,12769,"2018-04-26","Headphones","Westone","UM Pro10 Single-Driver Universal In-Ear Monitors (Blue, First Generation)","bhphotovideo.com",1,"USD99,99"
2942,63938,"2018-04-26","TV & Video","LG","LG - 55 Class - LED - UJ7700 Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
2944,49160,"2018-04-26","TV & Video","LG","LG - 65 Class - OLED - B7A Series - 2160p - Smart - 4K UHD TV with HDR""""","Beach Camera",2,"USD479,75"
2945,49160,"2018-04-26","TV & Video","LG","LG - 65 Class - OLED - B7A Series - 2160p - Smart - 4K UHD TV with HDR""""","bhphotovideo.com",1,"USD2596,99"
2946,49160,"2018-04-26","TV & Video","LG","LG - 65 Class - OLED - B7A Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
2947,17011,"2018-04-26","TV & Video","LG","LG - 75 Class - LED - UJ6470 Series - 2160p - Smart - 4K UHD TV with HDR""""","bhphotovideo.com",1,"USD1796,99"
2948,17011,"2018-04-26","TV & Video","LG","LG - 75 Class - LED - UJ6470 Series - 2160p - Smart - 4K UHD TV with HDR""""","Walmart.com",1,"USD479,75"
2949,62506,"2018-04-26","TV & Video","LG","LG Electronics OLED65C7P 65-Inch 4K Ultra HD Smart OLED TV - Refurbished","bhphotovideo.com",1,"USD2596,99"
2950,14793,"2018-04-26","TV & Video","Samsung","Details About Samsung 24 Class Hd (720p) Smart Led Tv (un24m4500)""""","Walmart.com",1,"USD479,75"
